-1.56813,-0.914462,1.47275,0.899893,0.862823,-0.318737,2.41476,0.260496,-0.730374,-0.26975,-0.25204,0.259203,0.71013,0.0441571,1.20253,1.50855,-0.24075,1.74697,-0.884888,1.09315,1.95783,0.492833,-0.938477,0.111979,-0.524987,-0.698974,0.626955,-0.273623,1.72644,0.807241
-0.433897,-0.204223,1.46889,0.653242,0.610963,0.959336,0.897195,-0.00857334,-0.2517,0.141492,-0.706172,0.790044,0.734559,-0.615005,0.196285,0.194217,0.0171954,0.460246,0.0110182,1.08673,0.944785,-0.937819,-0.183647,-0.453762,-0.0747445,-1.15129,-0.0684912,-0.0783407,1.43586,1.07443
0.259239,0.277213,3.57698,0.162036,-1.49741,2.28185,3.45667,-0.50087,-1.5081,1.40547,-0.280979,2.8693,2.6798,-1.43694,-0.471996,0.211275,1.77266,0.0746068,2.16294,1.27708,2.99514,0.271501,-1.57472,-0.0415147,-2.32733,-1.83308,-1.09767,0.794951,2.27956,1.84608
-0.936639,0.195068,0.850173,-0.155584,0.296452,0.862203,0.648441,-1.19182,-1.83935,-1.50216,-1.94843,0.493817,1.10453,-0.65445,0.24524,0.388886,-1.9116,1.42047,-1.28786,2.5733,3.00532,-0.659016,0.198501,-2.31299,-1.24903,0.246861,0.152923,0.661747,2.78418,1.79656
-0.491929,-0.141261,0.943704,1.53413,1.23307,0.618069,2.49563,0.0804073,-0.86852,1.40251,0.563598,2.53232,0.124229,-1.11872,-0.0906781,0.935847,-0.952974,0.341036,-0.643824,0.300075,1.33478,-0.886729,-1.19823,0.226654,-0.977255,0.0512835,0.113215,0.184044,1.96422,0.933542
-0.135756,-0.74785,2.12302,1.04634,1.06864,0.207113,0.0290877,-0.0618534,-1.39289,-1.54693,-0.775374,0.987263,0.339184,-0.021447,-0.25332,1.59456,-1.01713,-0.588615,-1.72718,-0.364982,2.21435,-0.255765,-0.811784,-1.52981,0.822326,-1.39134,0.907969,-0.231702,2.23728,2.44823
0.254222,-1.02566,1.96029,-0.088996,0.233286,1.66409,0.958763,-2.644,-0.403404,-1.64001,-0.668146,2.32301,-0.656076,-0.917073,0.224104,-0.628444,-2.04895,-0.531565,1.13456,0.684973,1.49892,1.1322,-0.73763,-0.292001,0.660963,-1.51131,1.68694,0.545909,1.08722,1.40184
-0.11963,-1.98251,1.86725,0.0511061,0.0918522,0.193194,1.12671,-1.17233,-1.36801,0.766699,-1.7785,1.21598,1.27979,-0.360118,-1.56515,-0.273882,-1.18803,0.741548,0.692432,0.0232235,0.136702,-0.657946,-0.796591,-0.922773,-1.41227,-2.57474,0.600389,0.488883,0.851308,1.76252
-0.66164,-1.21166,0.885805,1.07298,1.19028,-0.571784,0.272201,-0.701464,-0.616695,-0.238599,-0.793172,1.29952,-0.156156,-0.0901342,-0.559468,1.10443,-1.37647,0.63131,0.223642,0.339714,0.944162,-0.484611,0.211896,-1.29148,0.131463,-0.882305,0.315521,0.118349,0.770411,0.662483
-0.102883,0.0900836,1.76865,-1.19558,1.2043,0.581121,0.317201,-0.154291,-1.55129,-0.572949,-2.11148,1.93222,0.261891,0.165425,-1.02393,2.67986,-1.18481,0.510987,-1.42256,0.540299,1.84065,-0.0383086,0.608293,-2.56283,0.471725,-1.22362,1.59819,-1.03538,1.96266,1.69003
-0.433145,0.139353,0.154802,1.65874,0.0839651,0.467494,2.35718,1.25439,-1.3718,-0.318073,-0.773289,1.46295,0.916007,0.58413,-0.375806,0.257882,-3.50999,-0.846564,-1.67626,0.338915,3.55898,-0.169095,0.863251,-0.476034,0.699616,-1.67849,-0.0892984,0.263458,1.20341,1.9753
0.826817,-1.40281,2.36268,-1.04364,-0.476813,-0.229523,0.618804,0.491479,-2.95341,-2.41335,-1.59726,2.29343,0.714625,-0.27929,0.412344,1.25895,-2.51566,1.12974,0.219277,0.123532,3.60147,-0.606448,-0.820375,-1.19086,1.45825,-1.12666,-0.111101,-0.391047,0.356135,1.41465
-0.690139,-0.382003,1.41005,0.337626,0.649066,0.762649,0.431005,0.360559,-0.835489,-0.472554,-0.222393,1.43953,0.702427,-0.288675,-0.0731648,0.560809,-0.29697,0.0702461,-0.0966279,0.431037,1.80329,-0.128849,-0.542623,-0.197397,-0.514396,-1.22442,0.412124,-0.0734663,0.181299,0.854669
-0.5839,-0.5099,1.17854,0.45425,0.318086,0.448599,0.67475,0.301009,-0.702279,-0.590601,-0.25314,1.14061,0.122695,-0.935464,-0.546886,0.506223,-1.13803,0.547329,0.0171938,0.861324,0.402891,0.152952,-0.369121,-0.313234,0.170526,-1.06547,0.255461,-0.252386,0.706557,0.512383
2.14039,-0.178622,0.403753,1.18136,-0.209683,1.48271,1.34364,0.824869,-1.16928,-0.330153,-1.00376,2.83278,0.721212,-0.739668,-2.21385,0.567962,-4.07551,-0.283687,-1.26856,-1.01184,2.56342,-0.114877,-1.10406,-2.58642,-0.379078,-1.68022,1.91351,-0.125249,1.33603,2.29738
-0.939356,-1.46537,1.0805,0.608369,1.1366,0.426748,1.29568,-1.11617,-0.998176,-0.745582,-0.862962,1.50191,1.13759,0.234694,-0.516862,0.0861932,-1.70321,1.58563,0.107503,-0.147169,2.07764,-0.666235,-0.634457,-0.731238,-0.301824,-1.41177,0.00692828,0.730203,1.20783,2.01025
1.06433,-1.12723,2.82158,-1.01937,1.59041,0.18051,2.08528,-0.295786,-1.94186,-3.4479,1.18125,0.0895538,-0.337319,1.69627,-0.632653,1.36347,-3.32134,-0.868985,-2.06204,1.71567,3.89686,2.23563,-0.0751909,-4.2177,1.12002,-0.146103,2.11002,0.486476,3.11295,3.54522
1.45168,-0.191292,1.99619,-0.27965,0.128547,-0.527976,1.78124,2.12303,-1.85403,-0.835709,-2.02505,1.08429,-0.809362,3.05327,-3.20913,3.77962,-3.86733,1.47117,-0.530523,0.619652,2.77297,0.933286,0.964895,-3.06078,-0.514462,-2.13407,0.558654,-0.984746,0.571504,3.28938
0.0872989,-0.541314,0.888422,0.514125,1.52743,0.833934,0.891957,0.517504,-0.744075,-0.258915,0.141495,1.53048,0.289649,-0.533429,-0.392192,0.91151,-0.406941,0.368835,0.382304,0.486843,1.5466,0.40596,-0.437908,-0.242993,-0.12122,-1.28615,0.199149,-0.462665,1.39231,1.25202
-0.396084,-0.33225,0.363916,0.0668444,0.541871,-0.227949,0.433987,-0.475593,-0.329894,-0.549996,-0.593777,0.311097,0.290873,-0.0850807,-0.44164,0.272023,-0.313605,0.140501,0.00912888,0.330925,0.557536,-0.212565,-0.0431222,-0.0572408,-0.0941978,-0.589108,0.406782,-0.0265202,0.445379,0.291146
-0.402303,-1.17024,0.895689,-0.538463,0.314288,0.939579,1.06523,-0.78071,-1.07721,-0.468455,-0.677661,0.911741,0.830075,-0.144505,-0.0900493,-0.219342,-1.06483,0.117794,-0.294131,0.202837,0.83125,-0.243471,-0.140488,-0.87937,0.272896,-0.833369,0.550107,0.411258,0.740085,0.395027
-0.864779,-0.485437,1.70816,0.0192906,0.196593,0.701722,1.05896,-0.701788,-0.020665,-1.5152,-0.897131,1.12647,1.19834,-0.5535,-0.138847,1.01823,-0.759944,0.678866,-0.657163,-1.05472,2.02358,0.0424486,-0.745437,-0.455757,0.135545,-1.40499,0.167429,0.193141,0.0528649,1.05674
0.727532,-0.651367,0.812676,0.798549,-0.780256,1.43537,1.68026,-0.265188,-0.707849,-0.50161,-0.828085,2.1947,0.784692,-0.794801,-1.55352,1.08488,-3.4157,0.0270515,-0.598168,-0.258266,2.37835,-0.0819112,-0.783585,-1.32199,-0.686689,-2.17022,1.92436,0.50315,1.30233,1.80667
-0.592311,-0.685616,0.086995,-0.0992093,1.02483,0.42908,0.381366,-1.44045,-3.05906,-0.877045,-1.76067,0.963479,1.12903,-0.659365,0.204964,-0.081703,-2.76961,1.01794,-0.399421,1.36298,2.85736,0.302119,-0.0314371,0.400354,-1.23311,-2.14649,0.875884,0.688738,2.12674,2.15191
-0.653961,-1.32558,1.16678,0.13044,1.44941,0.454704,2.88552,-0.580208,-1.31347,-0.91355,0.626993,1.86844,0.972746,-0.0796102,-0.767397,0.940384,-0.55653,0.48757,0.457251,0.754516,1.55858,-0.388175,-0.359161,-0.0586706,0.0212461,-0.120128,0.473513,0.347303,1.23845,1.99423
1.81367,0.944901,2.45711,-0.06554,2.42182,1.0112,1.72061,1.94624,-1.46193,-3.4262,0.600026,0.100844,0.304692,1.41347,-2.06224,1.3915,-3.66307,-0.239266,-2.14904,0.547329,3.3394,-0.82674,-2.58528,-4.58044,1.00776,-0.725878,0.652409,1.51274,4.1541,4.34321
0.962539,0.0409386,0.95032,0.216546,0.208889,2.48912,1.84394,0.490454,-0.879082,-0.405922,-0.644865,1.83425,-0.248083,0.680379,-1.18335,1.54364,-1.63936,-0.913642,-2.05314,1.23207,2.42965,0.0500119,-1.69068,-0.976229,-0.563975,-0.998216,-0.251801,0.849242,2.92399,1.60456
-1.23044,-0.814887,2.57615,0.425834,0.355242,2.24797,1.34193,-1.01243,0.0125761,-0.18922,-0.0905366,-0.205292,1.75343,-0.993392,1.35747,2.86161,-1.27888,0.295771,-0.737857,2.24702,4.1836,1.41879,0.0265295,-1.25145,-1.38163,-1.0238,1.60808,-0.867021,0.339821,2.07692
-0.954307,-0.702529,2.77521,1.51163,1.08558,3.06425,2.28548,-1.03696,-0.0756316,-0.484948,-0.495818,1.82917,-0.738726,0.452679,0.416683,-0.246639,-0.794119,0.0739154,1.2243,0.380374,1.48554,-0.00394497,-0.924931,1.46071,-0.185227,-3.086,1.02544,1.1237,4.10912,2.32598
-0.252171,-0.914812,0.991149,0.772906,0.28978,0.620514,0.867113,-0.553682,0.200169,-0.0149395,-0.314145,1.47766,0.973627,0.0148993,-0.282847,1.1882,-0.383246,1.11546,-0.351363,0.67229,0.95979,0.0984345,-0.203469,-0.44392,-0.378373,-1.13942,-0.715036,0.3607,1.6241,1.36139
-0.813089,-0.246071,0.960666,0.326751,0.727875,0.198346,0.678526,-0.69852,0.381069,-0.327499,-0.750265,1.44618,1.2823,-0.00466152,-0.733965,1.18297,0.00352596,1.24098,0.169126,1.69366,2.43652,-0.148263,-1.01051,-1.02274,-1.37456,-1.38736,-0.322685,-0.577926,1.65157,1.51709
2.24663,0.115864,1.88959,-0.607929,0.268715,1.19517,2.2329,0.352912,-2.49368,-1.73414,-0.219541,0.276254,1.18117,2.53932,0.0422955,2.0873,-5.35806,0.0278499,-0.969767,4.46905,3.27694,-2.24091,0.855012,-3.25498,0.0101947,-2.21603,0.419725,0.935863,-1.01266,0.492853
-0.838956,-0.313952,1.24944,1.41756,0.287948,0.717564,1.22224,-1.32519,-0.600765,-0.425866,-0.751911,0.492298,0.2348,0.0103037,0.0642579,0.641278,-0.431101,-0.280295,-0.0137516,0.49835,1.36276,-0.684199,0.176388,0.574357,-0.436826,-1.35971,-0.011201,-0.00555433,1.41968,0.627038
-0.315408,-0.266755,0.633705,0.0369986,1.10754,0.0332152,1.05361,-1.33,-0.434959,-0.6619,-0.860875,-0.10461,0.943418,-1.06633,0.333021,0.0116765,-0.132706,0.634012,0.750283,0.0346473,1.19126,-1.0971,0.285229,-0.725015,-0.26264,-0.933187,0.251506,-0.354451,1.80747,1.62106
-0.482854,-1.23962,0.848693,-0.095817,0.39971,0.593225,0.302531,-0.220998,-0.00322896,-0.541447,-0.890294,1.70061,1.29748,-0.479808,0.266377,0.0893524,-0.475856,-0.0432276,-0.450159,0.534939,1.38789,-0.45737,0.498936,-1.20622,-0.133708,-1.13895,-0.0418581,0.212858,0.615776,0.374051
2.0914,-1.04322,-0.599247,1.069,-0.215282,0.176716,2.81847,0.150121,-1.99024,-0.811788,-1.91492,0.0338457,1.29817,0.789182,-2.33775,2.10871,-3.20831,-1.20325,-2.51605,1.0763,1.97843,0.869402,-0.187744,-3.95939,0.781266,-1.94431,-1.72171,0.146394,1.16371,3.13149
-1.15434,-0.590605,1.11463,0.426461,0.405453,1.42094,0.474925,-1.16071,-0.999545,-0.0106914,-1.3886,0.738988,0.57744,-0.334599,0.364155,1.3372,-0.653703,0.433565,-0.948082,0.82761,1.55589,-0.641614,-0.426244,-0.920939,0.00272082,-0.969679,-0.0221281,-0.213821,1.21656,1.05785
